id,annotator_id,sentence,label,timestamp,created_at,annotator_name
527,cc7b937d-459e-416b-8fe9-05143627253d,"Although it's not really possible to recreate the reality of mental illness, raising the awareness of the difficulty of nighttime is a good step, I think, for promoting empathy and understanding.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:54:48.803502+00,2025-06-17 00:54:48.765345+00,Session3
528,cc7b937d-459e-416b-8fe9-05143627253d,What makes my blood boil is the fact that the Ford family gets away with drug abuse and hanging around with known criminal drug dealers.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:54:54.959903+00,2025-06-17 00:54:54.921027+00,Session3
529,cc7b937d-459e-416b-8fe9-05143627253d,"Ariel Sharon had it right, get out of Gaza and West Bank, let these idiots blow each other up, and build a big wall/electric fence border.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:55:02.14405+00,2025-06-17 00:55:02.107703+00,Session3
530,cc7b937d-459e-416b-8fe9-05143627253d,"So to avoid a split on the right, she joined a party she says was becoming more like the NDP???!!","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:55:06.404299+00,2025-06-17 00:55:06.357862+00,Session3
531,cc7b937d-459e-416b-8fe9-05143627253d,"Canada needs surface ships, submarines, and air surveillance and intercept capability (satellites, drones, and human-flown planes) for all our sea borders.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:55:21.62635+00,2025-06-17 00:55:21.5864+00,Session3
532,cc7b937d-459e-416b-8fe9-05143627253d,"The machinist's complaints don't fit the permissible victimhood narrative, journalistic objectivity and fair play be damned: we just know he's really an intolerant, xenophobic, secret racist.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:55:30.667144+00,2025-06-17 00:55:30.623627+00,Session3
533,cc7b937d-459e-416b-8fe9-05143627253d,Harper's decision to have a lengthy election campaign so that Conservative attack ads could do their work while Trudeau would supposedly make mistakes instead gave Trudeau the advantage of time to build momentum to defeat Mr.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 00:55:40.602409+00,2025-06-17 00:55:40.569771+00,Session3
534,cc7b937d-459e-416b-8fe9-05143627253d,Unless of course he wants to the US to make Canadians get a visa to go to the US.And another thing is certain.,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:55:47.008066+00,2025-06-17 00:55:46.961+00,Session3
535,cc7b937d-459e-416b-8fe9-05143627253d,"When he was turned away by the police, he went to rob a fast food place - in order to be charged with a crime!","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:55:51.959758+00,2025-06-17 00:55:51.917587+00,Session3
536,cc7b937d-459e-416b-8fe9-05143627253d,Romney played the business man card (even though he was born into money) McCain played the veteran card and Sarah Palin played the Joker....,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:55:58.225916+00,2025-06-17 00:55:58.185369+00,Session3
537,cc7b937d-459e-416b-8fe9-05143627253d,"Toronto can see where this is going, despite 'only' fifty two murders last year, of which I believe thirty two were gun related.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:56:04.241908+00,2025-06-17 00:56:04.206685+00,Session3
538,cc7b937d-459e-416b-8fe9-05143627253d,Native culture will not be 'assimilated' any more than any immigrant culture has been; they're all thriving within the rubric of Canada.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:56:14.126319+00,2025-06-17 00:56:14.094892+00,Session3
539,cc7b937d-459e-416b-8fe9-05143627253d,"My personal opinion, which might be wrong, is that many of the listed causes of suicide -- colonization, residential schools, unemployment, physical or sexual abuse -- are causes because they have inflicted severe damage on native families.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:56:29.98073+00,2025-06-17 00:56:29.929084+00,Session3
540,cc7b937d-459e-416b-8fe9-05143627253d,Most police forces have long had dash-mounted cameras in police cruisers - and putting cameras on officers' lapels is merely a logical extension of the cameras in officers' cars.,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:08.43606+00,2025-06-17 00:57:08.388112+00,Session3
541,cc7b937d-459e-416b-8fe9-05143627253d,"This is the bizarre but very common idea that all european countries, or countries of european origin, like Canada, have have a moral duty and an inevitable destiny to make themselves into 'diverse', 'multicultural' hodge podges.","{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:16.577927+00,2025-06-17 00:57:16.534896+00,Session3
542,cc7b937d-459e-416b-8fe9-05143627253d,The reality is that over 80 percent of Canadians held the same view as Harper on the niqab-citizenship ceremony preferences.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:22.543902+00,2025-06-17 00:57:22.505097+00,Session3
543,cc7b937d-459e-416b-8fe9-05143627253d,"I have to think that if the City of Toronto was serious about shutting Uber down, a few applications of civil forfeiture law against Uber drivers would establish precedent that the risks outweigh the rewards for participating.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:29.373963+00,2025-06-17 00:57:29.347133+00,Session3
544,cc7b937d-459e-416b-8fe9-05143627253d,Among the protesting groups are a small number that have access to military level weapons and are willing to use them.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:36.003368+00,2025-06-17 00:57:35.974416+00,Session3
545,cc7b937d-459e-416b-8fe9-05143627253d,It seems to me that for folks such as she--who are clear thinking and whose medical situation is only going to get worse and not resolve--the option for doctor-assisted suicide should be available.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:43.702112+00,2025-06-17 00:57:43.674069+00,Session3
546,cc7b937d-459e-416b-8fe9-05143627253d,"I believe it was George Grant, or perhaps Tommy Douglas, who said that Americans had gone straight from barbarism to prosperity without any intermediate form of development in between.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:57:59.165752+00,2025-06-17 00:57:59.135267+00,Session3
547,cc7b937d-459e-416b-8fe9-05143627253d,"So the Globe and Mail believes that an RCMP investigation into the multiple Senate scandals would be 'excessive, given there is no indication of criminal wrongdoing.'","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:59:23.890949+00,2025-06-17 00:59:23.882801+00,Session3
548,cc7b937d-459e-416b-8fe9-05143627253d,Likewise it was not an exodus from Europe for a huge population of 'old stock' in Western Canada when Eastern Europeans were lured to settle the west with a contractual agreement of free land.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:59:31.88846+00,2025-06-17 00:59:31.856271+00,Session3
549,cc7b937d-459e-416b-8fe9-05143627253d,"Where I live, I see huge homes all around me worth almost one million dollars each, with expensive cars in the driveway.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:59:38.046066+00,2025-06-17 00:59:38.01922+00,Session3
550,cc7b937d-459e-416b-8fe9-05143627253d,Canadians do not get to pick and choose whether to treat LGBT people fairly based on their personal value judgments.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 00:59:43.085635+00,2025-06-17 00:59:43.071354+00,Session3
551,cc7b937d-459e-416b-8fe9-05143627253d,"Based on independent studies, each large wind turbine kills about 8 birds per month or about 100 birds per year.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:59:50.239785+00,2025-06-17 00:59:50.214432+00,Session3
552,cc7b937d-459e-416b-8fe9-05143627253d,"Now, Canadian music nearly dominates the North American scene; or, at the very least, its power is vastly disproportionate to the country's size.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 00:59:57.206927+00,2025-06-17 00:59:57.191573+00,Session3
553,cc7b937d-459e-416b-8fe9-05143627253d,"As long as senators are members of parliamentary party caucuses that include members of the Commons, there is a real prospect of fundamental conflict between their conventional duty and their caucus duty.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 01:00:04.043765+00,2025-06-17 01:00:04.027931+00,Session3
554,cc7b937d-459e-416b-8fe9-05143627253d,"At the same time, however, a recent Forum Research poll shows only 13 per cent of Canadians believe this country currently accepts too few immigrants.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:00:08.912771+00,2025-06-17 01:00:08.893047+00,Session3
555,cc7b937d-459e-416b-8fe9-05143627253d,We can assist Iraq in developing a force that might have the balls to actually fight ISIS at their request.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:00:12.974622+00,2025-06-17 01:00:12.964374+00,Session3
556,cc7b937d-459e-416b-8fe9-05143627253d,"And as for the 'cultural spinoff,' where is that, when there is zero Canadian content and the Canadian cities where the films are shot have to be disguised as American cities?","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:00:20.086356+00,2025-06-17 01:00:20.079572+00,Session3
557,cc7b937d-459e-416b-8fe9-05143627253d,"Also, could someone please point out where the right to marry - for anyone - appears in either the Charter in the US Constitution?","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:00:26.695401+00,2025-06-17 01:00:26.68614+00,Session3
558,cc7b937d-459e-416b-8fe9-05143627253d,"And Harper is the most partisan PM we have ever had, and to every government body he can wield that club.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 01:00:32.632689+00,2025-06-17 01:00:32.618198+00,Session3
559,cc7b937d-459e-416b-8fe9-05143627253d,"It encapsulated the history of the North-West Rebellion, Louis Riel and the very reason 19,000 francophones still live in Saskatchewan.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:00:39.090984+00,2025-06-17 01:00:39.07377+00,Session3
560,cc7b937d-459e-416b-8fe9-05143627253d,"As with the Saudi arms deal, the moral arguments will loom large, even though they're pretty much beside the point.","{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:00:44.930656+00,2025-06-17 01:00:44.914909+00,Session3
561,cc7b937d-459e-416b-8fe9-05143627253d,The current process of lumping people into groups and treating these groups of people differently from one another is ridiculous as well as being racist and sexist.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:00:51.378727+00,2025-06-17 01:00:51.373113+00,Session3
562,cc7b937d-459e-416b-8fe9-05143627253d,Not only will it make the profession safer but it would also help to alleviate some of the stigma behind prostitution.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:01:00.93549+00,2025-06-17 01:01:00.921512+00,Session3
563,cc7b937d-459e-416b-8fe9-05143627253d,"I am totally against racism and hate the rhetoric coming to us from south of the border, but this is a bit much.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:01:04.739635+00,2025-06-17 01:01:04.727999+00,Session3
564,cc7b937d-459e-416b-8fe9-05143627253d,We have seen an increase from a dozen identifiable ethnic enclaves three decades ago to over one hundred and fourty today.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:01:19.363881+00,2025-06-17 01:01:19.343105+00,Session3
565,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"A perfunctory examination of the Israel trip, which is all the mainstream media has so far provided us with, would obviously lead to the conclusion among many, that the trip was a purely political attempt to win over Jewish voters.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 01:15:45.043726+00,2025-06-17 01:15:45.069311+00,Session3
566,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"With political and economic elites in a symbiotic union, this renders Mr. Tamblyn's points about a majority of climate changes believers and their political influence, moot.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 01:15:56.225402+00,2025-06-17 01:15:56.243118+00,Session3
567,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,And polls like that beg the question - are people answering honestly or answering with what they believe is the 'correct' response.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:16:00.795956+00,2025-06-17 01:16:00.816315+00,Session3
568,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,However I don't think it is realistic to expect that if you live in a remote community you will have the same health care as someone living in a city.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:16:07.883413+00,2025-06-17 01:16:07.911545+00,Session3
569,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,... no 50 plus one is fine as long as that 50 plus one signs up on a petition and explicitly gives up their citizenship .... can't see how else it could work.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":true,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:16:31.700829+00,2025-06-17 01:16:31.724418+00,Session3
570,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"How about good old physical intimidation:'5,000 signatures necessary to do this were gathered as part of a wider initiative to oust the YFS executives.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:16:47.278847+00,2025-06-17 01:16:47.298596+00,Session3
571,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,Just because you meet someone in university?or anywhere else for that matter?doesn't necessarily mean the two of you are a good match for the long haul.),"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:16:52.178825+00,2025-06-17 01:16:52.201917+00,Session3
572,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"It can be eaten, smoked, or consumed as a tea) is much safer than ultra-potent, lab-created pharma-junk powders & pills as it's less concentrated and is harder to fatally OD on.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:16:58.610444+00,2025-06-17 01:16:58.634951+00,Session3
573,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,I am a 30 something young professional with a lovely partner (who I met at the geriatric age of 31).,"{""None"":true,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:17:03.824757+00,2025-06-17 01:17:03.844851+00,Session3
574,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"More often than not, these new treaties - negotiated by indigenous peoples because there are few other options - end up back in court because of a lack of implementation or the familiar misinterpretation.There are alternatives.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:17:26.691329+00,2025-06-17 01:17:26.713556+00,Session3
575,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"I got my first flu shot in 2009 and was immediately paralysed (wheelchair and full-body paralysis) with GBS, a known side-effect of the flu shot.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:17:38.091978+00,2025-06-17 01:17:38.115571+00,Session3
576,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,Only a spiritual revival and a change of character can save the planet from the ravages of environmental destruction and humankind from technological excesses.,"{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:18:04.563191+00,2025-06-17 01:17:47.436606+00,Session3
577,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,They all accurately predicted what would be the outcome and limitations of the national survey method - they were right.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":true,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:18:12.322163+00,2025-06-17 01:18:03.144849+00,Session3
578,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,After a year and a half it's fair to say Canada has done its bit and now can feel good about re-deploying our scanty resources to best use against Daesh.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:18:25.947044+00,2025-06-17 01:18:25.974215+00,Session3
579,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"I can readily acknowledge the injustices visited by my grandparents on your grandparents, and pledge not to visit them on you.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:18:30.653711+00,2025-06-17 01:18:30.683936+00,Session3
580,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"They are the theological bedrock for one of the most popular contemporary movements: the American prosperity gospel.Millions of American Christians agree that faith brings health, wealth and victory.","{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:18:52.479101+00,2025-06-17 01:18:52.494428+00,Session3
581,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"If this is an example of Justin's decision making prowess, he doesn't deserve to have even a sniff of being PM.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":true}",2025-06-17 01:18:59.782266+00,2025-06-17 01:18:59.803981+00,Session3
582,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,And if you immerse yourself in a never-ending flood of tragic hate stories without a more realistic goal your own mental health will be at serious risk.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":true,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:19:06.063918+00,2025-06-17 01:19:06.08833+00,Session3
583,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"If you want services, you have to pay for them: ORYou can go out of the city and buy some farm land and PAY TO IMPROVE IT and be independent that way.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:19:10.623096+00,2025-06-17 01:19:10.644849+00,Session3
584,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,It is interesting that suddenly the media is portraying almost every second comment as a 'dog whistle' that is really a call for discrimination against some group or other.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":true,""Political_Policies"":false}",2025-06-17 01:19:17.253079+00,2025-06-17 01:19:17.276432+00,Session3
585,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,With teachers competence does not even matter as they must commit a crime and only then can you get rid of them.,"{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":true,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:20:15.056586+00,2025-06-17 01:20:15.08993+00,Session3
586,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"What I am opposed to is the hi-jacking of our traditional, long held views on morality and faith by activist, unelected judges and then the deliberate, intolerant efforts by self righteous, liberal fascists to forcibly silence any opposing views.","{""None"":false,""Economic"":false,""Morality"":true,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:20:27.579934+00,2025-06-17 01:20:27.605109+00,Session3
587,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"China, India and now the US will more than make up for any slight reductions our billions will pay for.","{""None"":false,""Economic"":true,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":false,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:20:42.053264+00,2025-06-17 01:20:42.080319+00,Session3
588,1a5e3c90-2e3e-4452-91f7-7c2f7f386a70,"Even if some decide to stay away, access to and security for the site, and for heads of state, will pose severe challenges.","{""None"":false,""Economic"":false,""Morality"":false,""Health_Safety"":false,""Legality_Crime"":false,""Public_Opinion"":false,""Security_Defense"":true,""Cultural_Identity"":false,""Fairness_Equality"":false,""Political_Policies"":false}",2025-06-17 01:20:48.385155+00,2025-06-17 01:20:48.409059+00,Session3
